ID,Date,Game,Earnings,Players,Tournaments
3211,2016-03-01,Project M,6885.7,28,5
3212,2016-03-01,TrackMania 2: Stadium,4004.84,10,3
3213,2016-03-01,Ultra Street Fighter IV,3020.0,8,3
3214,2016-03-01,Team Fortress 2,3015.34,18,1
3215,2016-03-01,Ultimate Marvel vs. Capcom 3,2850.0,13,7
3216,2016-03-01,Battlefield 4,2637.0,15,1
3217,2016-03-01,Mortal Kombat X,2565.0,13,6
3218,2016-03-01,Heroes of Newerth,2058.27,20,2
3219,2016-03-01,Chess.com,2000.0,12,2
3220,2016-03-01,Guilty Gear Xrd -SIGN-,1995.0,9,3
3221,2016-03-01,WarCraft III,1753.51,18,10
3222,2016-03-01,Tekken Tag Tournament 2,1620.0,4,1
3223,2016-03-01,Brawlhalla,1360.0,16,4
3224,2016-03-01,Nitroplus Blasterz: Heroines Infinite Duel,1120.0,3,1
3225,2016-03-01,Xonotic,943.24,34,1
3226,2016-03-01,Killer Instinct (2013),860.0,6,2
3227,2016-03-01,Dead or Alive 5: Last Round,640.0,3,1
3228,2016-03-01,Super Smash Bros. Brawl,534.07,7,2
3229,2016-03-01,Age of Empires II,500.0,3,1
3230,2016-03-01,Project Cars,391.5,6,7
3231,2016-03-01,Under Night In-Birth EXE: Late,330.0,6,2
3232,2016-03-01,Tekken 7,320.0,3,1
3233,2016-03-01,Pokkén Tournament,230.0,3,1
3234,2016-03-01,Quake Live,180.64,4,4
3235,2016-03-01,Unreal Tournament (2016),146.42,3,1
3236,2016-03-01,Age of Empires III,120.0,4,1
3237,2016-03-01,Marvel vs. Capcom 2,100.0,3,1
3238,2016-03-01,Super Street Fighter II Turbo,95.0,3,1
3239,2016-03-01,Super Smash Bros.,60.0,11,2
3240,2016-04-01,Counter-Strike: Global Offensive,1758426.07,1015,69
3241,2016-04-01,League of Legends,1459231.04,562,24
3242,2016-04-01,Heroes of the Storm,611038.0,105,6
3243,2016-04-01,Dota 2,450127.1,168,14
3244,2016-04-01,Call of Duty: Black Ops III,309329.68,80,6
3245,2016-04-01,World of Tanks,300000.0,32,1
3246,2016-04-01,StarCraft II,204212.08,155,64
3247,2016-04-01,Super Smash Bros. Melee,75480.2,168,56
3248,2016-04-01,Gears of War: Ultimate Edition,60000.0,24,1
3249,2016-04-01,Hearthstone,29898.58,52,7
3250,2016-04-01,Super Smash Bros. for Wii U,25551.05,130,27
3251,2016-04-01,Team Fortress 2,16262.26,29,3
3252,2016-04-01,StarCraft: Brood War,15020.0,10,2
3253,2016-04-01,Clash Royale,15000.0,2,1
3254,2016-04-01,Rainbow Six Siege,10886.5,5,2
3255,2016-04-01,Overwatch,9705.99,53,12
3256,2016-04-01,Street Fighter V,8695.0,25,10
3257,2016-04-01,Heroes of Newerth,8188.76,15,4
3258,2016-04-01,WarCraft III,8147.38,18,10
3259,2016-04-01,SMITE,7796.95,30,3
3260,2016-04-01,Rocket League,6655.57,61,28
3261,2016-04-01,Attack on Titan Tribute Game,5000.0,4,1
3262,2016-04-01,Age of Empires II,4515.11,33,5
3263,2016-04-01,Tekken 7,3000.0,8,1
3264,2016-04-01,World of WarCraft,3000.0,6,1
3265,2016-04-01,Age of Empires,2684.0,24,3
3266,2016-04-01,Super Smash Bros.,2594.3,16,5
3267,2016-04-01,iRacing.com,1853.68,111,3
3268,2016-04-01,Brawlhalla,1111.32,7,6
3269,2016-04-01,Naruto Shippuden: Ultimate Ninja Storm 4,1000.0,0,1
3270,2016-04-01,Ultimate Marvel vs. Capcom 3,790.0,9,4
3271,2016-04-01,TrackMania 2: Stadium,739.08,7,2
3272,2016-04-01,Mortal Kombat X,659.29,6,3
3273,2016-04-01,Trackmania Turbo,566.91,3,1
3274,2016-04-01,Ultra Street Fighter IV,420.0,3,1
3275,2016-04-01,FIFA 16,398.83,3,1
3276,2016-04-01,Project Cars,336.0,4,6
3277,2016-04-01,Rivals of Aether,250.0,1,1
3278,2016-04-01,Guilty Gear Xrd -REVELATOR-,220.0,3,1
3279,2016-04-01,Marvel vs. Capcom 3,199.29,0,1
3280,2016-04-01,Quake Live,135.48,4,3
3281,2016-04-01,Pokkén Tournament,80.0,3,1
3282,2016-04-01,Killer Instinct (2013),50.0,3,1
3283,2016-05-01,Counter-Strike: Global Offensive,1628344.95,883,71
3284,2016-05-01,Dota 2,1054186.63,215,10
3285,2016-05-01,League of Legends,517405.11,145,11
3286,2016-05-01,StarCraft II,485482.71,146,59
3287,2016-05-01,Heroes of the Storm,406226.8,163,9
3288,2016-05-01,Hearthstone,224682.21,101,17
3289,2016-05-01,Magic: The Gathering Online,104000.0,13,1
3290,2016-05-01,Guild Wars 2,100000.0,98,2
3291,2016-05-01,Call of Duty: Black Ops III,67971.6,92,4
3292,2016-05-01,Rainbow Six Siege,55953.23,40,5
3293,2016-05-01,Super Smash Bros. for Wii U,53229.07,145,29
3294,2016-05-01,Street Fighter V,52299.28,47,11
3295,2016-05-01,Super Smash Bros. Melee,49424.7,170,64
3296,2016-05-01,Point Blank,45000.0,10,1
3297,2016-05-01,WarCraft III,41157.56,33,9
3298,2016-05-01,FIFA 16,35904.69,16,4
3299,2016-05-01,FIFA Online 3,34082.4,12,1
3300,2016-05-01,Age of Empires,31500.0,39,7
3301,2016-05-01,Overwatch,26397.62,96,11
3302,2016-05-01,Pro Evolution Soccer 2016,25995.57,3,1
3303,2016-05-01,Rocket League,17400.7,72,30
3304,2016-05-01,SMITE,14040.0,31,2
3305,2016-05-01,Mortal Kombat X,12935.7,17,4
3306,2016-05-01,Heroes of Newerth,8489.85,35,2
3307,2016-05-01,Halo 5: Guardians,7971.6,12,1
3308,2016-05-01,Tekken 7,5643.68,14,3
3309,2016-05-01,Skullgirls Encore,4530.0,10,2
3310,2016-05-01,Team Fortress 2,4061.18,24,4
3311,2016-05-01,Chess.com,3599.95,20,2
3312,2016-05-01,Brawlhalla,3260.0,63,5
3313,2016-05-01,Guilty Gear Xrd -REVELATOR-,2599.3,19,4
3314,2016-05-01,Ultra Street Fighter IV,1546.61,18,4
3315,2016-05-01,Killer Instinct (2013),1530.0,10,2
3316,2016-05-01,Project M,1470.91,22,4
3317,2016-05-01,Ultimate Marvel vs. Capcom 3,1307.66,18,4
3318,2016-05-01,Dead or Alive 5: Last Round,1034.58,10,3
3319,2016-05-01,StarCraft: Brood War,947.0,4,2
3320,2016-05-01,BlazBlue: Chronophantasma Extend,724.56,9,3
3321,2016-05-01,Super Smash Bros.,633.02,8,1
3322,2016-05-01,King of Fighters XIII,584.57,7,2
3323,2016-05-01,Super Smash Bros. Brawl,480.47,8,1
3324,2016-05-01,Age of Empires II,480.0,6,1
3325,2016-05-01,Vampire Savior,460.0,3,1
3326,2016-05-01,Super Street Fighter II Turbo,439.02,7,2
3327,2016-05-01,Under Night In-Birth EXE: Late,400.0,6,2
3328,2016-05-01,King of Fighters 2002 Unlimited Match,380.0,3,1
3329,2016-05-01,Persona 4 Arena Ultimax,290.0,6,2
3330,2016-05-01,Virtua Fighter 5 Final Showdown,268.54,7,2
3331,2016-05-01,Xonotic,250.05,26,1
3332,2016-05-01,Quake Live,225.8,4,5
3333,2016-05-01,Bloodline Champions,167.53,6,2
3334,2016-05-01,Pokkén Tournament,160.17,4,1
3335,2016-05-01,Age of Empires III,150.0,1,1
3336,2016-05-01,Dengeki Bunko: Fighting Climax Ignition,142.3,3,1
3337,2016-05-01,Tekken Tag Tournament 2,0.0,3,1
3338,2016-06-01,Dota 2,3319441.92,140,5
3339,2016-06-01,Counter-Strike: Global Offensive,1153379.58,768,58
3340,2016-06-01,Heroes of the Storm,772400.0,119,3
3341,2016-06-01,Hearthstone,305946.24,64,12
3342,2016-06-01,SMITE,300000.0,114,3
3343,2016-06-01,Mortal Kombat X,200000.0,8,1
3344,2016-06-01,Heroes of Newerth,141723.36,40,1
3345,2016-06-01,Vainglory,131040.0,90,3
3346,2016-06-01,Call of Duty: Black Ops III,116026.0,97,3
3347,2016-06-01,StarCraft II,103387.84,132,66
3348,2016-06-01,Guild Wars 2,100000.0,24,1
3349,2016-06-01,Paladins,100000.0,20,1
3350,2016-06-01,Attack on Titan Tribute Game,75000.0,14,4
3351,2016-06-01,Overwatch,60633.61,98,26
3352,2016-06-01,Super Smash Bros. Melee,52062.67,159,55
3353,2016-06-01,Madden NFL 2016,50000.0,8,1
3354,2016-06-01,Super Smash Bros. for Wii U,43280.2,101,23
3355,2016-06-01,League of Legends,42758.81,101,8
3356,2016-06-01,WarCraft III,39508.22,33,9
3357,2016-06-01,Street Fighter V,38370.0,11,2
3358,2016-06-01,Mortal Kombat XL,31297.16,13,3
3359,2016-06-01,Pokkén Tournament,17490.0,16,2
3360,2016-06-01,Old School Runescape,10000.0,1,1
3361,2016-06-01,Project M,6895.0,22,3
3362,2016-06-01,Rocket League,6020.32,67,28
3363,2016-06-01,Tekken 7,5560.0,8,1
3364,2016-06-01,Team Fortress 2,3000.0,24,1
3365,2016-06-01,StarCraft: Brood War,2393.34,2,1
3366,2016-06-01,TrackMania 2: Stadium,2360.37,7,2
3367,2016-06-01,Brawlhalla,2350.0,26,5
3368,2016-06-01,Chess.com,2000.02,12,2
3369,2016-06-01,Guilty Gear Xrd -REVELATOR-,1760.0,8,1
3370,2016-06-01,Ultimate Marvel vs. Capcom 3,1660.0,8,1
3371,2016-06-01,Ultra Street Fighter IV,1220.0,8,1
3372,2016-06-01,Killer Instinct (2013),1150.0,8,1
3373,2016-06-01,Super Smash Bros.,610.0,16,4
3374,2016-06-01,Bloodline Champions,287.79,6,2
3375,2016-06-01,Unreal Tournament (2016),250.0,8,1
3376,2016-06-01,Pro Evolution Soccer 2016,232.2,3,1
3377,2016-06-01,Quake Live,135.48,2,3
3378,2016-07-01,Counter-Strike: Global Offensive,2955840.82,783,59
3379,2016-07-01,Dota 2,1309745.81,340,20
3380,2016-07-01,Call of Duty: Black Ops III,560540.0,106,7
3381,2016-07-01,FIFA Online 3,301000.0,0,1
3382,2016-07-01,Halo 5: Guardians,293000.0,49,3
3383,2016-07-01,League of Legends,250137.61,313,23
3384,2016-07-01,CrossFire,200000.0,20,1
3385,2016-07-01,StarCraft II,199202.99,124,49
3386,2016-07-01,Hearthstone,192870.13,90,11
3387,2016-07-01,Overwatch,154822.92,313,39
3388,2016-07-01,Heroes of the Storm,133192.0,91,3
3389,2016-07-01,Street Fighter V,116070.0,13,2
3390,2016-07-01,Clash Royale,99750.27,4,1
3391,2016-07-01,Mortal Kombat XL,57130.0,8,1
3392,2016-07-01,Super Smash Bros. Melee,53062.41,159,64
3393,2016-07-01,Gears of War: Ultimate Edition,50000.0,32,1
3394,2016-07-01,Super Smash Bros. for Wii U,44531.11,63,17
3395,2016-07-01,SMITE,38300.0,72,4
3396,2016-07-01,WarCraft III,27695.11,7,6
3397,2016-07-01,Pokkén Tournament,21800.0,8,1
3398,2016-07-01,Killer Instinct (2013),20460.0,8,1
3399,2016-07-01,Guilty Gear Xrd -REVELATOR-,19100.0,8,1
3400,2016-07-01,Rocket League,17549.29,65,30
3401,2016-07-01,Ultimate Marvel vs. Capcom 3,7820.0,8,1
3402,2016-07-01,Tekken 7,5490.0,8,1
3403,2016-07-01,Age of Empires II,4510.0,24,5
3404,2016-07-01,Brawlhalla,3899.82,33,10
3405,2016-07-01,Heroes of Newerth,3585.02,0,1
3406,2016-07-01,Quake Live,2000.0,4,1
3407,2016-07-01,Chess.com,1995.0,14,2
3408,2016-07-01,FIFA 16,1155.52,5,2
3409,2016-07-01,Team Fortress 2,1104.0,6,1
3410,2016-07-01,Project M,897.0,16,5
3411,2016-07-01,Attack on Titan Tribute Game,500.0,3,1
3412,2016-07-01,Street Fighter X Tekken,300.0,3,1
3413,2016-07-01,Super Smash Bros.,250.0,6,1
3414,2016-07-01,Pro Evolution Soccer 2016,245.86,3,1
3415,2016-07-01,StarCraft: Brood War,75.0,4,1
3416,2016-07-01,Super Smash Bros. Brawl,28.35,3,1
3417,2016-08-01,Dota 2,20858599.5,160,6
3418,2016-08-01,League of Legends,1496842.81,518,23
3419,2016-08-01,Counter-Strike: Global Offensive,508879.35,1101,70
3420,2016-08-01,Heroes of the Storm,328520.0,110,3
3421,2016-08-01,StarCraft II,302356.05,121,53
3422,2016-08-01,Overwatch,161844.7,209,29
3423,2016-08-01,Hearthstone,127879.57,64,8
3424,2016-08-01,Call of Duty: Black Ops III,106940.2,44,3
3425,2016-08-01,WarCraft III,83274.2,19,7
3426,2016-08-01,Rocket League,68743.89,64,24
3427,2016-08-01,Super Smash Bros. Melee,66995.49,194,61
3428,2016-08-01,Rainbow Six Siege,62500.0,20,1
3429,2016-08-01,Uncharted 4: A Thief's End,46235.07,5,1
3430,2016-08-01,SMITE,43520.0,60,3
3431,2016-08-01,Super Smash Bros. for Wii U,40369.25,93,20
3432,2016-08-01,Team Fortress 2,25165.6,43,2
3433,2016-08-01,Quake Live,25000.0,8,1
3434,2016-08-01,QuakeWorld,25000.0,16,1
3435,2016-08-01,Heroes of Newerth,10153.72,8,3
3436,2016-08-01,Super Smash Bros.,8860.68,39,9
3437,2016-08-01,Street Fighter V,8360.0,20,5
3438,2016-08-01,Project M,8060.83,45,8
3439,2016-08-01,FIFA 16,4814.28,8,1
3440,2016-08-01,CrossFire,3280.0,26,4
3441,2016-08-01,Tekken 7,3000.0,8,1
3442,2016-08-01,Super Smash Bros. Brawl,2670.0,14,3
3443,2016-08-01,Chess.com,2001.0,11,2
3444,2016-08-01,Brawlhalla,1982.66,24,8
3445,2016-08-01,TrackMania 2: Stadium,1703.71,6,4
3446,2016-08-01,Mortal Kombat XL,1070.0,3,1
3447,2016-08-01,Naruto Shippuden: Ultimate Ninja Storm 4,1000.0,0,1
3448,2016-08-01,Ultimate Marvel vs. Capcom 3,740.0,3,1
3449,2016-08-01,Pro Evolution Soccer 2016,516.31,6,2
3450,2016-08-01,Attack on Titan Tribute Game,500.0,3,1
3451,2016-08-01,iRacing.com,466.2,6,2
3452,2016-08-01,Pokkén Tournament,355.0,4,2
3453,2016-08-01,King of Fighters XIV,330.0,3,1
3454,2016-08-01,Skullgirls Encore,240.0,6,2
3455,2016-08-01,Guilty Gear Xrd -REVELATOR-,210.0,3,1
3456,2016-09-01,Call of Duty: Black Ops III,2008322.22,140,2
3457,2016-09-01,Counter-Strike: Global Offensive,1058204.54,763,68
3458,2016-09-01,StarCraft II,469227.01,125,52
3459,2016-09-01,Overwatch,378473.63,256,27
3460,2016-09-01,Hearthstone,260290.8,78,10
3461,2016-09-01,Dota 2,208035.2,157,9
3462,2016-09-01,Heroes of the Storm,135836.0,70,4
3463,2016-09-01,Point Blank,100000.0,65,1
3464,2016-09-01,Rocket League,63545.58,81,27
3465,2016-09-01,Vainglory,60000.0,45,2
3466,2016-09-01,Street Fighter V,31031.42,18,3
3467,2016-09-01,League of Legends,25015.83,49,7
3468,2016-09-01,Super Smash Bros. Melee,24532.32,188,81
3469,2016-09-01,StarCraft: Brood War,21192.0,16,1
3470,2016-09-01,Super Smash Bros. for Wii U,20580.68,77,16
3471,2016-09-01,WarCraft III,15479.81,10,6
3472,2016-09-01,Brawlhalla,6367.94,37,11
3473,2016-09-01,Heroes of Newerth,4619.84,8,2
3474,2016-09-01,Chess.com,2004.0,16,2
3475,2016-09-01,osu!,1900.0,169,1
3476,2016-09-01,Battlerite,1584.2,5,2
3477,2016-09-01,Attack on Titan Tribute Game,500.0,3,1
3478,2016-09-01,Mortal Kombat X,500.0,3,1
3479,2016-09-01,Team Fortress 2,448.63,26,1
3480,2016-09-01,NHL '94,256.0,3,1
3481,2016-09-01,Pro Evolution Soccer 2016,253.9,3,1
3482,2016-09-01,Age of Empires II,200.0,2,1
3483,2016-09-01,Super Smash Bros. Brawl,160.0,4,1
3484,2016-09-01,Age of Empires III,100.0,2,1
3485,2016-09-01,Xonotic,89.86,22,1
3486,2016-09-01,TrackMania 2: Stadium,56.0,1,1
3487,2016-09-01,Pokkén Tournament,50.0,1,1
3488,2016-10-01,League of Legends,5144753.33,212,13
3489,2016-10-01,Counter-Strike: Global Offensive,2493535.84,992,91
3490,2016-10-01,Dota 2,645307.65,231,14
3491,2016-10-01,Overwatch,363501.37,348,28
3492,2016-10-01,Heroes of the Storm,267606.0,125,5
3493,2016-10-01,H1Z1,267244.0,18,2
3494,2016-10-01,CrossFire,210945.47,123,12
3495,2016-10-01,World of WarCraft,200000.0,51,2
3496,2016-10-01,StarCraft II,173406.6,107,54
3497,2016-10-01,Hearthstone,170465.17,63,11
3498,2016-10-01,Street Fighter V,137961.77,34,5
3499,2016-10-01,World of Tanks,100000.0,27,1
3500,2016-10-01,Call of Duty: Black Ops III,60484.9,64,4
3501,2016-10-01,Super Smash Bros. Melee,59083.27,178,64
3502,2016-10-01,Halo 5: Guardians,53750.0,51,6
3503,2016-10-01,iRacing.com,45000.0,23,3
3504,2016-10-01,Age of Empires II,30581.0,79,3
3505,2016-10-01,Gears of War 4,28415.0,40,6
3506,2016-10-01,Super Smash Bros. for Wii U,26821.27,87,19
3507,2016-10-01,Rainbow Six Siege,26661.62,28,2
3508,2016-10-01,Rocket League,24753.36,91,28
3509,2016-10-01,SMITE,24035.09,40,3
3510,2016-10-01,WarCraft III,20093.27,25,13
3511,2016-10-01,Age of Empires,16425.0,60,4
3512,2016-10-01,FIFA 17,15000.0,4,1
3513,2016-10-01,Project Cars,12400.0,9,2
3514,2016-10-01,Mortal Kombat XL,11444.23,11,2
3515,2016-10-01,Clash Royale,10109.29,6,3
3516,2016-10-01,Old School Runescape,10000.0,1,1
3517,2016-10-01,Tekken 7,8244.56,14,2
3518,2016-10-01,Brawlhalla,6439.0,49,9
3519,2016-10-01,Project M,5790.0,19,3
3520,2016-10-01,Guilty Gear Xrd -REVELATOR-,5010.19,23,3
3521,2016-10-01,King of Fighters XIV,4988.49,18,3
3522,2016-10-01,Heroes of Newerth,4627.23,9,2
3523,2016-10-01,Paladins,4000.0,6,1
3524,2016-10-01,Battlefield 4,2887.63,20,1
3525,2016-10-01,BlazBlue: Central Fiction,2836.51,11,2
3526,2016-10-01,Chess.com,2253.0,9,2
3527,2016-10-01,Pro Evolution Soccer 2017,1875.3,8,2
3528,2016-10-01,Call of Duty: Modern Warfare 2,1700.0,12,1
3529,2016-10-01,Skullgirls 2nd Encore,1700.0,8,1
3530,2016-10-01,Tetris,1500.0,2,1
3531,2016-10-01,Super Smash Bros.,1320.0,10,2
3532,2016-10-01,Ultimate Marvel vs. Capcom 3,1133.4,5,2
3533,2016-10-01,Super Street Fighter II Turbo,925.7,8,1
3534,2016-10-01,Melty Blood: Actress Again Current Code,700.0,8,1
3535,2016-10-01,Under Night In-Birth EXE: Late,690.0,8,1
3536,2016-10-01,Unreal Tournament (2016),675.0,7,1
3537,2016-10-01,Killer Instinct (2013),599.59,6,2
3538,2016-10-01,Dengeki Bunko: Fighting Climax Ignition,520.0,8,1
3539,2016-10-01,Attack on Titan Tribute Game,500.0,3,1
3540,2016-10-01,Persona 4 Arena Ultimax,470.0,3,1
3541,2016-10-01,Guilty Gear XX Accent Core Plus R,460.0,3,1
3542,2016-10-01,Vampire Savior,458.74,6,2
3543,2016-10-01,Battlerite,359.36,13,4
3544,2016-10-01,Vainglory,327.36,9,3
3545,2016-10-01,Catherine,270.0,3,1
3546,2016-10-01,Nitroplus Blasterz: Heroines Infinite Duel,260.0,3,1
3547,2016-10-01,Koihime Enbu,250.0,3,1
3548,2016-10-01,Team Fortress 2,243.84,18,1
3549,2016-10-01,Pokkén Tournament,216.49,3,1
3550,2016-10-01,Arcana Heart 3: LOVE MAX!!!!!,210.0,3,1
3551,2016-10-01,Age of Empires III,200.0,2,1
3552,2016-10-01,Aquapazza: Aquaplus Dream Match,160.0,3,1
3553,2016-11-01,Counter-Strike: Global Offensive,1461466.76,1201,97
3554,2016-11-01,Hearthstone,1107696.94,63,9
3555,2016-11-01,Heroes of the Storm,1000400.0,70,3
3556,2016-11-01,Dota 2,764842.75,286,17
3557,2016-11-01,League of Legends,715492.4,376,21
3558,2016-11-01,StarCraft II,618987.17,112,37
3559,2016-11-01,Overwatch,377891.9,429,29
3560,2016-11-01,Gears of War 4,317870.0,70,8
3561,2016-11-01,World of WarCraft,250000.0,30,1
3562,2016-11-01,Blade & Soul,156182.4,28,2
3563,2016-11-01,Rainbow Six Siege,136113.77,52,8
3564,2016-11-01,Halo 5: Guardians,106000.0,37,3
3565,2016-11-01,Super Smash Bros. Melee,84906.68,183,70
3566,2016-11-01,KartRider,76912.0,12,2
3567,2016-11-01,Clash Royale,73000.0,16,1
3568,2016-11-01,Rocket League,64473.11,110,36
3569,2016-11-01,Street Fighter V,52647.26,30,5
3570,2016-11-01,Brawlhalla,51000.0,22,3
3571,2016-11-01,WarCraft III,50298.09,27,17
3572,2016-11-01,Tekken 7,41337.49,17,4
3573,2016-11-01,SMITE,35550.0,20,1
3574,2016-11-01,Super Smash Bros. for Wii U,26791.06,112,24
3575,2016-11-01,FIFA 17,15305.99,37,3
3576,2016-11-01,Project Cars,12400.0,9,2
3577,2016-11-01,Team Fortress 2,6588.98,63,3
3578,2016-11-01,Battlerite,5013.48,39,16
3579,2016-11-01,rFactor 2,4723.91,30,1
3580,2016-11-01,Vainglory,4608.11,21,5
3581,2016-11-01,FIFA 16,4555.07,8,1
3582,2016-11-01,Age of Empires,4144.8,12,1
3583,2016-11-01,Forza Motorsport 6,4050.0,30,6
3584,2016-11-01,TrackMania 2: Stadium,3522.52,9,3
3585,2016-11-01,Project M,2329.97,27,5
3586,2016-11-01,Chess.com,2003.0,11,2
3587,2016-11-01,Age of Empires II,1660.56,7,2
3588,2016-11-01,Mortal Kombat X,1080.0,2,1
3589,2016-11-01,Pro Evolution Soccer 2017,1024.93,10,3
3590,2016-11-01,Age of Empires III,550.0,3,1
3591,2016-11-01,StarCraft: Brood War,511.8,3,1
3592,2016-11-01,Super Smash Bros.,355.98,10,4
3593,2016-11-01,Rivals of Aether,250.0,1,1
3594,2016-12-01,Dota 2,4667978.88,268,12
3595,2016-12-01,Counter-Strike: Global Offensive,2396107.32,1091,68
3596,2016-12-01,FIFA Online 3,500000.0,30,1
3597,2016-12-01,CrossFire,471847.71,32,2
3598,2016-12-01,Overwatch,451283.45,422,36
3599,2016-12-01,Street Fighter V,360000.0,8,1
3600,2016-12-01,Heroes of the Storm,300000.0,40,1
3601,2016-12-01,League of Legends,289012.25,227,16
3602,2016-12-01,Hearthstone,287807.95,93,14
3603,2016-12-01,Halo 5: Guardians,217000.0,32,2
3604,2016-12-01,Gears of War 4,155000.0,40,2
3605,2016-12-01,MechWarrior Online,143490.0,0,1
3606,2016-12-01,Rocket League,143475.71,90,35
3607,2016-12-01,Vainglory,128493.18,46,6
3608,2016-12-01,Call of Duty: Infinite Warfare,125020.99,56,4
3609,2016-12-01,WarCraft III,104795.22,12,9
3610,2016-12-01,StarCraft II,103955.34,104,42
3611,2016-12-01,Madden NFL 2017,100000.0,16,1
3612,2016-12-01,Super Smash Bros. Melee,48447.0,120,50
3613,2016-12-01,Super Smash Bros. for Wii U,43917.79,64,12
3614,2016-12-01,Counter-Strike Online,40000.0,15,1
3615,2016-12-01,Forza Motorsport 6,35800.0,16,1
3616,2016-12-01,Clash Royale,31000.0,8,1
3617,2016-12-01,Team Fortress 2,19010.0,72,4
3618,2016-12-01,Call of Duty: Black Ops III,11234.16,24,1
3619,2016-12-01,Heroes of Newerth,11229.63,20,1
3620,2016-12-01,Old School Runescape,10000.0,1,1
3621,2016-12-01,Project Cars,6416.0,4,5
3622,2016-12-01,Battlerite,5924.7,28,16
3623,2016-12-01,Tekken 7,5203.81,3,1
3624,2016-12-01,Age of Empires II,4794.47,27,7
3625,2016-12-01,osu!,4320.0,245,1
3626,2016-12-01,Age of Empires,2420.0,16,1
3627,2016-12-01,Chess.com,2004.0,12,2
3628,2016-12-01,Pro Evolution Soccer 2017,1797.48,16,6
3629,2016-12-01,StarCraft: Brood War,1764.0,5,2
3630,2016-12-01,MOBA Legends,225.0,3,1
3631,2016-12-01,Quake Live,48.02,2,1
3632,2017-01-01,Counter-Strike: Global Offensive,2782649.22,405,33
3633,2017-01-01,Dota 2,1943033.97,201,11
3634,2017-01-01,SMITE,1150000.0,60,2
3635,2017-01-01,rFactor 2,1000000.0,30,1
3636,2017-01-01,Hearthstone,526650.14,116,15
3637,2017-01-01,StarCraft II,495891.53,91,51
3638,2017-01-01,Overwatch,231537.0,327,29
3639,2017-01-01,Paladins,150000.0,40,1
3640,2017-01-01,Gears of War 4,100000.0,40,1
3641,2017-01-01,Heroes of the Storm,82080.0,28,1
3642,2017-01-01,League of Legends,68353.59,40,5
3643,2017-01-01,WarCraft III,59001.56,29,17
3644,2017-01-01,Halo 5: Guardians,52000.0,45,3
3645,2017-01-01,Super Smash Bros. Melee,50901.21,165,50
3646,2017-01-01,Call of Duty: Infinite Warfare,45466.7,52,3
3647,2017-01-01,Super Smash Bros. for Wii U,33447.46,91,18
3648,2017-01-01,StarCraft: Brood War,29955.2,28,1
3649,2017-01-01,Age of Empires II,24500.0,51,3
3650,2017-01-01,Mad Skills Motocross 2,20163.0,12,1
3651,2017-01-01,FIFA Online 3,13023.0,3,1
3652,2017-01-01,FIFA 17,12955.2,9,3
3653,2017-01-01,Rocket League,12429.85,88,52
3654,2017-01-01,Mortal Kombat XL,11750.0,11,2
3655,2017-01-01,Rivals of Aether,11160.0,4,1
3656,2017-01-01,Team Fortress 2,10500.0,42,2
3657,2017-01-01,Street Fighter V,5160.0,13,3
3658,2017-01-01,Guilty Gear Xrd -REVELATOR-,3420.0,11,2
3659,2017-01-01,Super Smash Bros.,3310.0,13,3
3660,2017-01-01,ComPet,2000.0,50,1
3661,2017-01-01,Chess.com,1903.0,12,2
3662,2017-01-01,Ultimate Marvel vs. Capcom 3,1800.0,10,2
3663,2017-01-01,BlazBlue: Central Fiction,1660.0,11,2
3664,2017-01-01,Skullgirls 2nd Encore,1600.0,8,1
3665,2017-01-01,Age of Empires,1408.0,17,1
3666,2017-01-01,Mystery Game Tournament,1200.0,8,1
3667,2017-01-01,Battlerite,1163.87,13,5
3668,2017-01-01,Brawlhalla,1060.0,6,3
3669,2017-01-01,King of Fighters XIV,1010.0,11,2
3670,2017-01-01,Pokkén Tournament,1010.0,9,3
3671,2017-01-01,Killer Instinct (2013),1000.0,5,2
3672,2017-01-01,Dead or Alive 5: Last Round,400.0,3,1
3673,2017-01-01,Vampire Savior,390.0,3,1
3674,2017-01-01,Catherine,340.0,3,1
3675,2017-01-01,Guilty Gear XX Accent Core Plus R,320.0,3,1
3676,2017-01-01,Tekken Tag Tournament 2,310.0,3,1
3677,2017-01-01,Melty Blood: Actress Again Current Code,290.0,3,1
3678,2017-01-01,Project Cars,282.5,2,5
3679,2017-01-01,Ultra Street Fighter IV,280.0,3,1
3680,2017-01-01,Super Street Fighter II Turbo,270.0,3,1
3681,2017-01-01,Divekick,240.0,3,1
3682,2017-01-01,Tetris Ultimate,221.0,3,1
3683,2017-01-01,Soul Calibur II HD Online,210.0,3,1
3684,2017-01-01,Under Night In-Birth EXE: Late,210.0,3,1
